"","business_id","name","address","City","State","postal_code","latitude","longitude","stars","review_count","is_open","categories","compliment_count","Business.Status","Region Category"
"3460","doLp36k5-8JmkZ0x_KLP_A","Waffle House","40084 US Hwy 19 N","Tarpon Springs","FL","34689",28.1365496,-82.7407359,4,28,0,"American (Traditional), Breakfast & Brunch, Diners, American (New), Restaurants",0,"Close","American"
"3461","BCxLbqymC1TXn2FE1BYc1A","PDQ Wesley Chapel","27757 SR 56","Wesley Chapel","FL","33544",28.1863481041,-82.3572750898,4,164,1,"Sandwiches, Religious Organizations, Juice Bars & Smoothies, American (Traditional), Salad, Food, Restaurants, Fast Food, Chicken Shop",0,"Open","American"
"3462","4haxff8tRSzRau5ndCCjrQ","Checkers","3501 34th St N","St Petersburg","FL","33713",27.804133,-82.6791535,1.5,15,1,"Burgers, Restaurants, American (Traditional), Fast Food",0,"Open","American"
"3463","Ib2j3-yKALy8C_vakv_NyA","Jersey Mike's Subs","1155 S Dale Mabry Hwy, Ste 5","Tampa","FL","33629",27.9326118,-82.5065441,4,20,0,"Restaurants, Delis, Sandwiches, Fast Food, Food",0,"Close","American"
"3464","k9KqXzZByboldRrAsREPYg","Le's Baguette","9150 49th St N, Ste J","Pinellas Park","FL","33782",27.8553168262,-82.7008133333,4,19,1,"Sandwiches, Restaurants",0,"Open","American"
"3465","fSl9CIn1sUbdrAl98zmjxw","Panera Bread","18011 Highwoods Preserve Pkwy","Tampa","FL","33647",28.1310904438,-82.365935,3,64,1,"Breakfast & Brunch, Soup, Bagels, Sandwiches, Food, Salad, Restaurants",0,"Open","American"
"3466","jKM6u7Or-0C-UNWD2F8O1w","Victorian Grace","616 N Parsons Ave","Brandon","FL","33510",27.9488775,-82.2861211,3.5,28,0,"Coffee & Tea, Sandwiches, Tea Rooms, Restaurants, Desserts, Food",0,"Close","American"
"3467","oCzilfqdkNW0ihGVSXQWjA","Neighborhood Bistro","905 E Brandon Blvd","Brandon","FL","33511",27.9375145,-82.2706104,4,27,0,"American (New), Diners, Cafes, Restaurants",0,"Close","American"
"3468","lKJeRJm7WejutsrXWhVLiw","BJ's Alabama BBQ","3423 S Dale Mabry Hwy","Tampa","FL","33629",27.9117649,-82.5064695,4.5,200,1,"Barbeque, Restaurants",0,"Open","American"
"3469","JJMMayeZruzAA_nKAYQTpA","McDonald's","6505 S Dale Mabry Dr","Tampa","FL","33611",27.871838,-82.5068689,1.5,33,1,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",0,"Open","American"
"3470","rNd0h7u9rriHjw4G4Z2Y8w","Chick-fil-A","2471 Tyrone Blvd N","Saint Petersburg","FL","33710",27.794046,-82.729863,3,52,1,"Caterers, Fast Food, Event Planning & Services, Chicken Wings, Restaurants, Chicken Shop",0,"Open","American"
"3471","PRsj49qMOyW9fbztKrRglg","PDQ Carrollwood","12650 N Dale Mabry Hwy","Tampa","FL","33618",28.06176,-82.504486,3.5,143,1,"Sandwiches, Chicken Shop, Fast Food, Cafes, Restaurants, Salad",0,"Open","American"
"3472","ZzLzU1FDnIZ-0fYF9Z_ObQ","Five Guys","1513 W Brandon Blvd","Brandon","FL","33511",27.9372763321,-82.307715426,4,23,0,"American (New), Restaurants, Fast Food, Burgers",0,"Close","American"
"3473","kUfUsNfgf0PFRH9d2bLSOA","McDonald's","16250 Sr 54","Odessa","FL","33556",28.187814,-82.54633,2,29,1,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",0,"Open","American"
"3474","ihYl-uK0PYNPeFskcNAr-g","""Genuino"" Italian Cafe'","14351 N Dale Mabry Hwy","Tampa","FL","33618",28.0779361,-82.5061735,4.5,60,0,"Pizza, Breakfast & Brunch, Restaurants, Food, Cafeteria, Gelato",0,"Close","American"
"3475","BZk7GCi2OmKTuvdQk-Wmbg","Another Broken Egg Cafe","2554 N McMullen Booth Rd","Clearwater","FL","33761",28.014054,-82.709827,4,326,1,"Cafes, Breakfast & Brunch, Restaurants, American (Traditional)",0,"Open","American"
"3476","_ysxGI9e_mPBajdZh6Ew7Q","Steak Out Subs [TRUE NORTH]","3700 Ulmerton Rd, Ste 107","Clearwater","FL","33762",27.8931725,-82.6842466,4,9,1,"Sandwiches, American (Traditional), Restaurants, Cheesesteaks",0,"Open","American"
"3477","bzJA43cyMpRu9LYYi5j2JA","Chicken Salad Chick","4050 W Kennedy","Tampa","FL","33609",27.9444579597,-82.5117603837,4.5,67,1,"Sandwiches, Southern, Salad, Restaurants, Chicken Shop",0,"Open","American"
"3478","OvJgitvCHMgmLuoW97kzfw","Chick-fil-A","1504 E Brandon Blvd","Brandon","FL","33511",27.9383936,-82.2629171,4,53,1,"Restaurants, Chicken Wings, Event Planning & Services, Fast Food, Caterers, Chicken Shop",0,"Open","American"
"3479","BKvjZNKB5CKcVltuc-2T3Q","McDonald's","9121 Little Rd","New Port Richey","FL","34654",28.290201366,-82.6763656,2,39,1,"Burgers, Restaurants, Fast Food, Food, Coffee & Tea",0,"Open","American"
"3480","prtoCs0bbLX7UYSeASOSWw","The Sand Bar","121 129th Ave E","Madeira Beach","FL","33708",27.7860126963,-82.7819140255,4.5,30,1,"Shaved Ice, Food, Ice Cream & Frozen Yogurt, Restaurants, Hot Dogs",0,"Open","American"
"3481","EXriY53Mvv60OMrLrJktZw","Wendy's","13119 South Us Highway 301","Riverview","FL","33578",27.7949391,-82.3353973,1.5,65,1,"Fast Food, Burgers, Restaurants",0,"Open","American"
"3482","7qpkCYXnmYpA72LW0AAGgA","Smokin 19","3080-3090 34th St N","Saint Petersburg","FL","33713",27.8004264,-82.6798451,3.5,65,1,"Arts & Entertainment, Music Venues, Barbeque, Restaurants, Nightlife, Bars, Pool Halls",0,"Open","American"
"3483","d4QmEBbG771a62wMqgfdsA","Wendy's","4240 U.S. Hwy 19 South","New Port Richey","FL","34652",28.2211338,-82.7346831,2,15,1,"Fast Food, Restaurants, Burgers",0,"Open","American"
"3484","Qi3hCb03SwNwPj_geMRQXA","McDonald's","10410 N Dale Mabry","Tampa","FL","33618",28.0450512522,-82.5053305831,2.5,35,1,"Fast Food, Burgers, Coffee & Tea, Food, Restaurants",0,"Open","American"
"3485","H1kNLcErO8jWuEwu8yFmQg","Star Wings","11508 N 56th St","Tampa Bay","FL","33617",28.0530232101,-82.3940601631,3.5,12,0,"Restaurants, Chicken Wings",0,"Close","American"
"3486","lLzKVCIxNyKdQUeicpvaLg","Panini's of Westchase","12227 Linebaugh Ave","Tampa","FL","33626",28.0559299,-82.6269803,2.5,34,0,"Restaurants, American (Traditional), Bars, American (New), Beer Gardens, Nightlife, Sandwiches, Sports Bars",0,"Close","American"
"3487","yyqf-PXRLrU0EM0DfnTPeA","Apollo's Bistro","6520 Richies Way","Apollo Beach","FL","33572",27.7761093886,-82.4042811245,3.5,92,1,"Beer, Wine & Spirits, Food, Seafood, American (Traditional), Breakfast & Brunch, Bars, Sports Bars, Gluten-Free, Nightlife, American (New), Restaurants, Burgers, Cocktail Bars",0,"Open","American"
"3488","4MY3w1Spq0LFxLKmIkGRWg","Lowry Parcade & Tavern","1213 W Waters Ave","Tampa","FL","33604",28.0256623,-82.4712711,4.5,96,1,"Nightlife, Arts & Entertainment, Bars, Beer Bar, Music Venues, Arcades, Restaurants, Wine Bars, Hot Dogs",0,"Open","American"
"3489","nHZ6Sx1wg7o8NUrtc-EgvQ","O'Brien's Irish Pub & Grill Wesley Chapel","5429 Village Market","Wesley Chapel","FL","33544",28.2359562,-82.3523518,3.5,48,1,"Bars, Restaurants, Burgers, Irish Pub, Nightlife",0,"Open","American"
"3490","3dRxeWMbcoaPL_lJQ773pg","Flying Pan","2702 W Kennedy Blvd","Tampa","FL","33609",27.9445511716,-82.4881111403,3.5,47,0,"Restaurants, Cafes, Breakfast & Brunch, Creperies",0,"Close","American"
"3491","He0fcp1LRP0HL5lwUqY8ZQ","Uncle Fats 2 Tampa","124 W Fletcher Ave","Tampa","FL","33612",28.0686627763,-82.4602796137,3.5,51,0,"American (Traditional), Bars, Dive Bars, Restaurants, Food, Nightlife, Chicken Wings, Sports Bars, Beer, Wine & Spirits, Pubs",0,"Close","American"
"3492","-CvjeIt8CMUMBRnikhHCDg","Country Skillet","2839 Roosevelt Blvd","Clearwater","FL","33760",27.9158466,-82.7197744,4,104,1,"Sandwiches, Diners, Restaurants",0,"Open","American"
"3493","c_D_9kkg5Mh_aJXw1rDCOQ","Five Guys","8606 Elm Fair Blvd","Tampa","FL","33610",27.990678,-82.357926,3,38,1,"Restaurants, American (New), Fast Food, Burgers, Food",0,"Open","American"
"3494","q8Rlb1rPFcGP1Fu7gGiJDQ","Glory Days Grill","28812 SR 54","Wesley Chapel","FL","33543",28.2384524536,-82.3393403074,4,70,1,"Restaurants, Bars, Nightlife, Chicken Wings, Sports Bars, American (Traditional)",0,"Open","American"
"3495","Jwd25QCx9Hesdc813nagRQ","Hardee's","402 S Tamiami Trail","Ruskin","FL","33570",27.7156168317,-82.4334446269,3,17,1,"Restaurants, Fast Food, Burgers, American (Traditional)",0,"Open","American"
"3496","D4XMyX72WYQ2nEwGQDqR7g","Red Robin Gourmet Burgers and Brews","2468 Tyrone Blvd N, Ste 435B","Saint Petersburg","FL","33710",27.7934858,-82.7319755,3,127,1,"Restaurants, Burgers, American (Traditional)",0,"Open","American"
"3497","I7SkoqN88fpKagzKA059Fw","First Watch","1648 Bruce B Downs Blvd","Wesley Chapel","FL","33544",28.182225,-82.35298,4,366,1,"Breakfast & Brunch, Cafes, Restaurants, American (Traditional), Food",0,"Open","American"
"3498","suSkuyJNh2h07W-Uex2nyg","Burger King","28136 State Rd 54 W","Wesley Chapel","FL","33543",28.2356899761,-82.350585626,2.5,19,1,"Burgers, Fast Food, Restaurants",0,"Open","American"
"3499","9lTtm4UUHDrDtv_BmXI8uA","The Original Brooklyn Water Bagel Co.","111 S Dale Maybry Hwy","Tampa","FL","33609",27.944004,-82.5059549,3,155,0,"Sandwiches, Coffee & Tea, Food, Bagels, Restaurants",0,"Close","American"
"3500","yDNRf0JxVVB4iBwqCApeMQ","Tropical Smoothie Cafe","6400 Park Blvd","Pinellas Park","FL","33781",27.8388592718,-82.7240329682,2.5,55,1,"Juice Bars & Smoothies, Sandwiches, Food, Restaurants",0,"Open","American"
"3501","-7KAng29RoHr87mvOFbK9w","Jaqx Eatery","400 Mandalay Ave","Clearwater Beach","FL","33767",27.9788772,-82.8279609,3,17,0,"Pizza, Hot Dogs, Cheesesteaks, Restaurants",0,"Close","American"
"3502","g60oktJk9CBonFuwiPJPSA","Culver's","8425 US Hwy 19","Port Richey","FL","34668",28.2801570892,-82.7183806,3.5,52,1,"Burgers, Food, Restaurants, Ice Cream & Frozen Yogurt, Fast Food",0,"Open","American"
"3503","TIMYy-4DvpDEaJGzzMoMCQ","Ybor Beverage Company","1925 E 6th Ave","Tampa","FL","33605",27.9593638,-82.4368721,5,19,0,"Food, Coffee & Tea, Breakfast & Brunch, Bars, Restaurants, Nightlife, Wine Bars, Beer, Wine & Spirits",0,"Close","American"
"3504","MjWEpStpfjfRYlJ0oHvRYA","Saucin Wings","5210 N Florida Ave","Tampa","FL","33603",27.9947340327,-82.4598062509,4.5,33,1,"Chicken Wings, Food Trucks, Restaurants, Food, Food Stands, Caterers, Event Planning & Services",0,"Open","American"
"3505","rI9Ojso4-cd2blJdUgPBXA","Steak ’n Shake","3046 Little Rd","Trinity","FL","34655",28.2040813,-82.6656996757,3,45,1,"Restaurants, American (Traditional), Burgers, Diners, American (New), Fast Food, Breakfast & Brunch",0,"Open","American"
"3506","PbFG_A7A_fE-6oL4kC_zQg","So Gourmet","3301 S Dale Mabry Hwy","Tampa","FL","33629",27.9152645,-82.5063301,4,167,0,"Tapas/Small Plates, Bakeries, Cafes, Sandwiches, Bars, Wine Bars, Nightlife, French, Restaurants, Food",0,"Close","American"
"3507","jHZi9YI4zUWoBZ0BTj_92w","McDonald's","2315 Tyrone Blvd","Saint Petersburg","FL","33710",27.7938902054,-82.7296242816,2,27,1,"Restaurants, Food, Fast Food, Coffee & Tea, Burgers",0,"Open","American"
"3508","5d8VuAIVmaxzRPQdlkcEQA","Five Guys","6431 County Line Rd","Tampa","FL","33647",28.169726,-82.355212,3.5,37,1,"Food, Burgers, Fast Food, Restaurants, American (New)",0,"Open","American"
"3509","EuzUT3fwPBWAHMXUiX5L8Q","Tarek's Cafe & Grill","15345 Amberly Dr","Tampa","FL","33647",28.087677,-82.404313,4,63,0,"Cafes, Sandwiches, Restaurants, Vegetarian, Halal, Breakfast & Brunch, American (Traditional)",0,"Close","American"
"3510","cJ7qQ8NpF6OTqFye-l4A0g","The Local Fresh Grill","5729 Richey Dr","Port Richey","FL","34668",28.280552,-82.718981,4.5,138,1,"Coffee & Tea, American (New), American (Traditional), Restaurants, Wraps, Seafood, Food, Vegan, Sandwiches",0,"Open","American"
"3511","PeD_3BMo_UtkDaeymSurdQ","Beef 'O' Brady's","8568 Gunn Hwy","Odessa","FL","33556",28.0860253,-82.5802339,3.5,47,1,"Restaurants, Chicken Wings, Food, Beer, Wine & Spirits, Sports Bars, Pubs, Bars, American (Traditional), Nightlife",0,"Open","American"
"3512","WeFiN2FCYviL-5uwzPc_rQ","Popeyes Louisiana Kitchen","108 S Kings Ave","Brandon","FL","33511",27.936485,-82.294203,2,54,1,"Chicken Wings, Fast Food, Seafood, American (Traditional), Restaurants",0,"Open","American"
"3513","dnRs9fXZAbrOGjLzKfz6BQ","The Nest Neighborhood Kitchen","2217 S Dale Mabry Hwy","Tampa","FL","33629",27.925179,-82.5061260583,4.5,63,0,"Restaurants, Sandwiches, Burgers, Breakfast & Brunch",0,"Close","American"
"3514","WZMcvu6aG5juT_HFUOiaLQ","Covered Bridge","2070 Bayshore Blvd","Dunedin","FL","34698",28.0401622,-82.7840702,3.5,51,1,"Food, American (New), Coffee & Tea, Restaurants, Breakfast & Brunch",0,"Open","American"
"3515","ArSI9y3MoyYAVmDw65SGOg","Tropical Smoothie Cafe","2330 W Brandon Blvd","Brandon","FL","33511",27.9398391,-82.3223075,2,42,1,"Food, Juice Bars & Smoothies, Sandwiches, Burgers, Restaurants, American (New)",0,"Open","American"
"3516","6n_WvJpcUn-IFJBSAwqHXg","Hot Dogs on Main","505 Main St","Dunedin","FL","34698",28.0124356,-82.7855034,4.5,55,1,"Restaurants, Fast Food, Hot Dogs, Sandwiches",0,"Open","American"
"3517","e8pmtQDcqswI10purqJ_eA","Eatery 41","7804 Land O Lakes Blvd","Land O' Lakes","FL","34638",28.2712869,-82.4806348,3.5,24,0,"Restaurants, American (Traditional), Breakfast & Brunch",0,"Close","American"
"3518","tyPpn-nrmlhhSJlct6WAjw","Jimmy's Crows Nest","101 Coronado Dr","Clearwater Beach","FL","33767",27.9756022249,-82.8279311595,3.5,198,1,"Nightlife, Active Life, American (Traditional), Tapas/Small Plates, Beaches, Bars, Restaurants, Sandwiches",0,"Open","American"
"3519","GSiZfdrbw72LF1D2xTaTzQ","Mission BBQ","13612 Bruce B Downs Blvd","Tampa","FL","33613",28.0713191374,-82.4267629195,4.5,192,1,"Restaurants, Barbeque",0,"Open","American"
"3520","CSjudQBe5v7rlEsO7GpabQ","Little Greek Fresh Grill","2701 Forest Rd","Spring Hill","FL","34606",28.473152,-82.6149049,4,35,0,"Restaurants, Greek, Soup, Salad",0,"Close","American"
"3521","EKx5_zzWHO4AsrM2SkhH9w","Surf and Turf Beachside","13437 Gulf Blvd","Madeira Beach","FL","33708",27.790874,-82.7881147,4,14,0,"Burgers, Restaurants, Seafood, American (New), Beer Bar, Food Trucks, Nightlife, Bars, Food",0,"Close","American"
"3522","x5NLYIRLdhFBaNLLvl8Afg","Bar Louie - Tampa","2223 N Westshore Blvd","Tampa","FL","33607",27.96615,-82.52095,4,451,1,"Cocktail Bars, American (New), Restaurants, Burgers, Nightlife, Bars, Gastropubs, Pubs, Sports Bars",0,"Open","American"
"3523","SLuak4P9JyB_T6DsksOIIQ","Smokin' Pig BBQ","3834 US Hwy 301","Riverview","FL","33578",27.9140393,-82.3471551,3.5,125,1,"Chicken Shop, Sandwiches, Barbeque, Restaurants",0,"Open","American"
"3524","dvEJZV3yNrmIONeu-9Sq6g","Zaxby's Chicken Fingers & Buffalo Wings","4201 W Hillsborough Ave","Tampa","FL","33614",27.9966142,-82.5139748,3,41,1,"American (Traditional), Chicken Wings, Salad, Fast Food, Restaurants",0,"Open","American"
"3525","9o8RiObxO9L7gXzLHt-deA","Subway","2610 Bayshore Blvd","Dunedin","FL","34698",28.0505541,-82.781659,2,12,1,"Sandwiches, Restaurants, Fast Food",0,"Open","American"
"3526","E7mAwFPNhjNYXoeZh_jvVg","McDonald's","11707 N 56th St","Tampa","FL","33617",28.0553744889,-82.3930299282,2,46,1,"Food, Coffee & Tea, Burgers, Restaurants, Fast Food",0,"Open","American"
"3527","hjzzz46R6waMAH7qz5uh-g","Two Dads","5133 Gulfport Blvd S","Gulfport","FL","33707",27.7487347576,-82.7030622857,4,5,1,"Comfort Food, Restaurants, Sandwiches, American (Traditional), Specialty Food, American (New), Food",0,"Open","American"
"3528","2L4ncdPfO7b5k3wyWAz9CQ","Express Cafe","349 Main St","Dunedin","FL","34698",28.0115122375,-82.7887154585,4,19,0,"Restaurants, Juice Bars & Smoothies, Food, Cafes, Coffee & Tea, Modern European, Sandwiches",0,"Close","American"
"3529","xHwvbm1SJwtaZtOZzFQcmQ","Hardee's","3795 34th St N","Saint Petersburg","FL","33713",27.806227,-82.6789210203,2.5,38,1,"Restaurants, Fast Food, American (Traditional), Burgers",1,"Open","American"
"3530","UdXpVlj1DCJ2ZFgU0uVVkA","Wendy's","4720 Commercial Way","Spring Hill","FL","34606",28.4972297,-82.5930191,2,17,1,"Restaurants, Fast Food, Burgers",0,"Open","American"
"3531","29Mm3hQIzlqjHBvyMxA8rA","Mamas Kitchen","5885 Seminole Blvd","Seminole","FL","33772",27.8255364,-82.7866677,4,121,1,"American (Traditional), Restaurants, American (New), Breakfast & Brunch",0,"Open","American"
"3532","LFTOIz1syowvnPw1pB0xVw","Checkers","6200 9th St North","Saint Petersburg","FL","33702",27.8288583,-82.6475161,1.5,10,1,"Restaurants, Burgers, Fast Food, American (Traditional)",0,"Open","American"
"3533","Q3ZmeBnP96bqbxevkOT7Nw","Burger King","10395 Big Bend Rd","Riverview","FL","33578",27.7913701,-82.3368214203,2,25,1,"Burgers, Restaurants, Fast Food",0,"Open","American"
"3534","5TwBLv_xV0LawqkbIllEVg","Aloha To Go","19711A Gulf Blvd","Indian Shores","FL","33785",27.858024,-82.846512,4.5,303,1,"Restaurants, Cheesesteaks, Food, Hawaiian, Seafood, Barbeque, Food Trucks",0,"Open","American"
"3535","OvAyaPnYYFeyvcP1HdAVnQ","Chick-fil-A","241 Westshore Plz A, Ste A","Tampa","FL","33609",27.94694,-82.5273396,3,18,1,"Fast Food, Restaurants, Event Planning & Services, Chicken Wings, Caterers, Chicken Shop",0,"Open","American"
"3536","3npVYXZ6w1nUDL3Mi9UQpA","Hooters","3437 Commercial Hwy","Spring Hill","FL","34606",28.4819574773,-82.608855,2.5,40,1,"Restaurants, Bars, American (Traditional), Sports Bars, Chicken Wings, Nightlife",0,"Open","American"
"3537","_afbAT4NgVAscxIOFOwr0Q","Charanns Tavern","6748 Memorial Hwy","Tampa","FL","33615",27.995757,-82.5831536204,3.5,104,1,"Sports Bars, American (Traditional), Sandwiches, Restaurants, Nightlife, Cheesesteaks, Bars",0,"Open","American"
"3538","YedKs_jpocLcOHCzcRJ7cQ","Abe's Place Tap & Grill","1250 S Missouri Ave","Clearwater","FL","33756",27.9521870933,-82.7879929097,4,203,1,"Restaurants, Sports Bars, Chicken Wings, American (Traditional), Nightlife, Bars, Burgers",0,"Open","American"
"3539","Hzlf5jiA0vj0R9tybekUIA","Wimauma","4205 S MacDill Ave","Tampa","FL","33611",27.903642,-82.494238,3,82,0,"Seafood, Bars, Southern, Restaurants, American (New), Nightlife",0,"Close","American"
"3540","OLaFLaDuUn83yhPTpBy63w","Cheddar's Scratch Kitchen","11135 Causeway Blvd","Tampa","FL","33511",27.922537023,-82.3251074005,3,150,0,"American (Traditional), Restaurants, Comfort Food",0,"Close","American"
"3541","5H8I6vYI5wcWdrx5x18YiA","Bagel Queen","9037 Little Rd","New Port Richey","FL","34654",28.2886830582,-82.6771301067,3,26,0,"Restaurants, Food, Hot Dogs, Bagels, Sandwiches",0,"Close","American"
"3542","S6ix_JnnUAv3k1quNE1GlA","A' Amor'e Pizzeria Grill & Pub","9700 66th St N","Pinellas Park","FL","33782",27.8603393559,-82.729034407,3.5,30,1,"Nightlife, Restaurants, Pizza, Sandwiches, Pubs, Bars",0,"Open","American"
"3543","0gl1k7h0B4pVWnaqtN_65Q","The Loading Dock","100 E Madison St","Tampa","FL","33602",27.948145,-82.459783,2.5,21,0,"Caterers, Restaurants, Breakfast & Brunch, Event Planning & Services",0,"Close","American"
"3544","hyXrO6RoAi5GnTl8s72Pkw","Burger King","4565 W Kennedy Blvd","Tampa","FL","33609",27.945219,-82.5217762,2,34,1,"Burgers, Fast Food, Restaurants",0,"Open","American"
"3545","ye68n6oab26KgEIPoFggBQ","Jazzy's BBQ","5703 W Waters Ave","Tampa","FL","33634",28.0259259,-82.5422424,4,278,1,"Restaurants, Barbeque",0,"Open","American"
"3546","DTgQCDiGPk_LS4LMWD2o1w","Sunset Cafe & Beach Bar","12000 Gulf Blvd","Treasure Island","FL","33706",27.77639,-82.77873,3.5,28,1,"Restaurants, Nightlife, Bars, Breakfast & Brunch, Cafes",0,"Open","American"
"3547","S2XX-JCKWjcR1UHClZnn6w","Lee Roy Selmon's Restaurant","4302 W Boy Scout Blvd","Tampa","FL","33607",27.9628169,-82.5154185,3.5,282,0,"American (New), Barbeque, Nightlife, Restaurants, Bars, Sports Bars",0,"Close","American"
"3548","bq-o5jZb9ELIIm0sZFqj8Q","Dairy Queen Grill & Chill","9200 Little Rd","New Port Richey","FL","34654",28.2907711,-82.6751735,2.5,18,1,"Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Burgers, Food",0,"Open","American"
"3549","RafsOHGD8SO_xc5Zljgbdg","Sonny's BBQ","5130 Little Road","New Port Richey","FL","34655",28.2338763,-82.6657704,3.5,58,1,"Event Planning & Services, Barbeque, Restaurants, American (New), Caterers",0,"Open","American"
"3550","NVXSRMp6lndpQDs_09FHqQ","Cosmos Family Restaurant","1600 US-19","Holiday","FL","34691",28.1819229,-82.7395608,2.5,19,0,"Breakfast & Brunch, American (Traditional), Restaurants, Waffles",0,"Close","American"
"3551","K-Y2V0dAsuQF9GcrjHIMrw","Smokin' Oaks Barbeque","1501 E Sligh Ave","Tampa","FL","33610",28.0104422,-82.442798,4,25,1,"Barbeque, Restaurants",0,"Open","American"
"3552","AFeKrByZAqzy8yeCDuP0Lw","Ruby Tuesday","3138 Tampa Road","Oldsmar","FL","34677",28.0512629,-82.6985011,2.5,83,0,"Restaurants, American (Traditional), Burgers",0,"Close","American"
"3553","VH_mEDSpPBScwN7uRNjN5g","Mr Pastrami","5417 US Hwy 19","New Port Richey","FL","34652",28.238083,-82.728295,4.5,65,0,"Sandwiches, Restaurants",0,"Close","American"
"3554","_W68O1txBhPTngnM0xqw9A","Village Inn","13105 Walsingham Rd","Largo","FL","33774",27.8806366073,-82.8204136681,3.5,67,1,"Breakfast & Brunch, American (New), Restaurants, Sandwiches, American (Traditional)",0,"Open","American"
"3555","WwEwCuHfijeTpEl_OY3t3w","Hardee's","11705 E US Hwy 92","Seffner","FL","33584",28.0014655,-82.3017057,2,21,1,"Restaurants, Fast Food, Burgers",0,"Open","American"
"3556","aTBBfJKm8WnHvs0v_62Hmw","King of the Coop","6607 N Florida Ave","Tampa","FL","33604",28.0078523,-82.4592643,4.5,498,1,"Southern, Restaurants, Chicken Shop, Sandwiches, Soul Food, Comfort Food",0,"Open","American"
"3557","5sxnpz9DGsaRvVHl5JfV7A","Whiskey Wings Temple Terrace","11401 N 56th St","Temple Terrace","FL","33617",28.0521345652,-82.3930259049,3.5,30,0,"Bars, Sports Bars, Nightlife, Restaurants, American (Traditional), Chicken Wings",0,"Close","American"
"3558","hwK5v_44MC9YDx2Yr9PTdQ","Bubba Gump Shrimp","185 Boardwalk Pl W","Madeira Beach","FL","33708",27.7846317,-82.7827835,2.5,532,1,"Seafood, Southern, Restaurants, Cajun/Creole, American (Traditional)",0,"Open","American"
"3559","dKPXqfCJxsZHSRj1tbdhVg","The Big Easy","1704 7th Ave","Tampa","FL","33605",27.9604176117,-82.4403327749,4,191,1,"Nightlife, Burgers, Cajun/Creole, Pubs, Beer, Wine & Spirits, American (New), Food, Bars, American (Traditional), Restaurants, Cocktail Bars, Comfort Food",0,"Open","American"
"3560","AgRp84lRUlo_DoT_kOawCA","McDonald's","12976 Seminole Blvd","Largo","FL","33778",27.890754,-82.787624,2,33,1,"Restaurants, Fast Food, Coffee & Tea, Food, Burgers",0,"Open","American"
"3561","mM5DfVdUousezxGCi7HVhg","ShnookumsBBQ","1575 S Ft Harrison Ave","Clearwater","FL","33756",27.9400016,-82.7978878,5,21,0,"Restaurants, Barbeque, Food, Desserts, Event Planning & Services, Southern, Caterers",0,"Close","American"
"3562","c14bGBk8b76o7No3fdbywQ","McDonald's","4333 W Hillsborough Ave","Tampa","FL","33614",27.9966524891,-82.5172073103,2.5,22,1,"Food, Restaurants, Fast Food, Coffee & Tea, Burgers",1,"Open","American"
"3563","w6ZVMJwAC-iWBojzJXDhzQ","IHOP","11350 Bloomingdale Ave","Riverview","FL","33578",27.8937649,-82.3118771,3,62,1,"Food, Burgers, American (Traditional), Restaurants, Breakfast & Brunch",0,"Open","American"
"3564","DxzL49yhgQ2CxZvmcXV_YA","Cali - South Tampa","217 S Dale Mabry Hwy","Tampa","FL","33609",27.9424589,-82.5061735,4.5,224,1,"Food, American (New), Restaurants, Pizza, Coffee & Tea, Breakfast & Brunch, American (Traditional), Vegetarian",0,"Open","American"
"3565","SCvq_xornY-FU7yGB7ZzeQ","The Campus Grind","121 7th Ave S","Saint Petersburg","FL","33701",27.7632808685,-82.6344985962,4,18,1,"Coffee & Tea, Sandwiches, Breakfast & Brunch, Gluten-Free, Restaurants, Vegetarian, Food",0,"Open","American"
"3566","pKWCgqQkKpumlgmbSLYX6Q","Moody Judy’s","7810 Land O' Lakes Blvd","Land O' Lakes","FL","34638",28.2710813,-82.478984,4.5,30,0,"Ice Cream & Frozen Yogurt, Food, Restaurants, Hot Dogs, Sandwiches, Breakfast & Brunch, Burgers, Cheesesteaks",0,"Close","American"
"3567","q2FkEgZpw68SzKFaHGnwQg","Bucket's Grill","6231 S Dale Mabry Hwy","Tampa","FL","33611",27.876641,-82.50685,3.5,11,0,"Restaurants, American (Traditional), Sandwiches",0,"Close","American"
"3568","tbaO_yPfrZ1a3P1U99nRLw","Wing King of Fletcher","1132 E Fletcher Ave","Tampa","FL","33612",28.0695456418,-82.4484621117,4,40,1,"American (Traditional), Fast Food, Restaurants, Chicken Wings, American (New), Seafood, Food, Sandwiches, Food Delivery Services",0,"Open","American"
"3569","AwmsqV6rXxBf8ycphKzQnA","Ford's Garage","10413 Sheldon Rd","Tampa","FL","33626",28.04209,-82.5818676851,3.5,327,1,"Burgers, American (New), Nightlife, Restaurants, Comfort Food, Breakfast & Brunch, Bars, American (Traditional), Cocktail Bars",0,"Open","American"
"3570","DzWrkEsp7E16WVW7X1Bqbg","Burger Theory","11310 N 30th St","Tampa","FL","33612",28.0517735,-82.4269645,3.5,36,1,"Burgers, Restaurants, Bars, Sports Bars, Beer, Wine & Spirits, Nightlife, Salad, Food",0,"Open","American"
