"","business_id","name","address","City","State","postal_code","latitude","longitude","stars","review_count","is_open","categories","compliment_count","Business.Status","Format Category"
"1295","5xf1ylDuTmbdcFt7-UJTdw","Moschella’s Italian Eatery & Market","5648 Post Oak Blvd","Wesley Chapel","FL","33544",28.2390370254,-82.3676668308,4.5,59,1,"Pizza, Restaurants, Pasta Shops, Italian, Food, Specialty Food",0,"Open","Food Stores"
"1296","AsMmX7njOzFkWsJQ1jMVCg","The Boozy Pig","3255 West Cypress St","Tampa","FL","33607",27.952304,-82.4970931,4.5,134,1,"Tapas/Small Plates, Beverage Store, Breakfast & Brunch, Food, Butcher, Specialty Food, Sandwiches, Meat Shops, Restaurants, Cafes, American (New), Delis",0,"Open","Food Stores"
"1297","9F0TwlEZG95vPQYm92BTMw","Mr Empanada","4946 4th St N St","Saint Petersburg","FL","33703",27.8172702789,-82.6388931274,4,26,0,"Food, Latin American, Empanadas, Specialty Food, Spanish, Cuban, Ethnic Food, Restaurants, Fast Food",0,"Close","Food Stores"
"1298","7L0WAmZ0fP5hKzdhVAkIhQ","Curry Leaves Indian Cuisine","4843 W Kennedy Blvd","Tampa","FL","33609",27.945245,-82.525857,4.5,695,1,"Restaurants, Food, Indian, Specialty Food, Buffets",0,"Open","Food Stores"
"1299","ZX4Pt8czAT7gea-zWkAnzg","Harvest Station","2712 W Waters Ave","Tampa","FL","33614",28.025,-82.48781,4.5,31,1,"Specialty Food, Restaurants, Juice Bars & Smoothies, Food, Fruits & Veggies, Salad",0,"Open","Food Stores"
"1300","gHOK_W5uoOA14dcg7zsVXQ","La Teresita Grocery","3302 W Columbus Dr","Tampa","FL","33607",27.9662314,-82.4977866,4.5,28,1,"Food, Spanish, Grocery, Restaurants, Cuban",0,"Open","Food Stores"
"1301","ySyzC-hLWeRJCiTLBtcpvA","Interbay Meat Market & Groceries","6110 Interbay Blvd","Tampa","FL","33611",27.8794165,-82.4946242,4.5,123,1,"Specialty Food, Meat Shops, Restaurants, Grocery, Delis, Food, Cuban",0,"Open","Food Stores"
"1302","u5XgMHBbacyE7KC4kMWLVw","Empanada World","4123 Henderson Blvd","Tampa","FL","33629",27.9275591359,-82.5134054571,4.5,32,1,"Restaurants, Latin American, Ethnic Food, Specialty Food, Food, Empanadas",0,"Open","Food Stores"
"1303","Y6L5BGGSfj2gVcx3i168bA","Judy's Natural Foods","2418 US Hwy 19","Holiday","FL","34691",28.194312,-82.7393691245,4,11,1,"Health Markets, Shopping, Vitamins & Supplements, Cafes, Specialty Food, Food, Restaurants",0,"Open","Food Stores"
"1304","zjqh_qoBS1BWVSbC51BNjw","Piccola Italia Bistro","2140 W Dr Martin Luther King Jr Blvd","Tampa","FL","33607",27.9810316,-82.4822126,4.5,289,1,"Italian, Pasta Shops, Cooking Classes, Restaurants, Specialty Food, Arts & Crafts, Food, Shopping",0,"Open","Food Stores"
"1305","BVum9KkINV1SykL_jvU62w","Felice Italian Pork & Delicatessen","29263 US Hwy 19 N","Clearwater","FL","33761",28.038441308,-82.7366375683,4.5,119,1,"Caterers, Food, Delis, Event Planning & Services, Specialty Food, Meat Shops, Restaurants",0,"Open","Food Stores"
"1306","Qdy638u5Db3O7_W4wXhf6w","Publix","1313 S Dale Mabry Hwy","Tampa","FL","33629",27.9309393,-82.5072518,3.5,58,1,"Bakeries, Food, Grocery, Restaurants, Shopping, Photography Stores & Services, Fashion, Department Stores",0,"Open","Food Stores"
"1307","ol-hfuoq88k0PLFjfpGKXQ","Publix Super Markets","9201 Oakhurst Rd","Seminole","FL","33776",27.8574355,-82.8298969,3,16,1,"Restaurants, Grocery, Food, Bakeries",0,"Open","Food Stores"
"1308","PF6cXHUMVCfJzsEpElCCrg","Mexico Lindo","812 Court St","Clearwater","FL","33756",27.9622786,-82.7950824,4,33,1,"Restaurants, Mexican, Grocery, Butcher, Food",0,"Open","Food Stores"
"1309","nwu178_WpMsK0FazArqxBw","AL Madina Grocery & Deli","1536 W Brandon Blvd","Brandon","FL","33510",27.9389607,-82.3078693,4.5,17,0,"Food, Grocery, Middle Eastern, Delis, Restaurants",0,"Close","Food Stores"
"1310","ebzd6lX3jh_XicNT0bCVuw","Blake's Crab Cakes","7224 Central Ave","Saint Petersburg","FL","33707",27.770544,-82.7387706,4.5,105,0,"Fast Food, Restaurants, American (Traditional), Sandwiches, Salad, Seafood, Chicken Wings, Food, Specialty Food",0,"Close","Food Stores"
"1311","YC0y5wGsy4nA17CRJieQSw","Grill Fresh","2485 Nebraska Ave","Palm Harbor","FL","34683",28.0793464,-82.7402633,4,52,1,"Desserts, Food, Acai Bowls, Specialty Food, Vegan, Health Markets, Restaurants",0,"Open","Food Stores"
"1312","Jc7nrhpijP6xSGFxIu0uiA","Honey Baked Ham Company","12040 Anderson Rd","Tampa","FL","33625",28.0604385007,-82.5435333613,3.5,24,1,"American (New), Specialty Food, Food, Cafes, Delis, Event Planning & Services, Meat Shops, Sandwiches, Restaurants, Caterers",0,"Open","Food Stores"
"1313","1koLeFTad8jAX5pxwAl3Sg","Vue","200 Central Ave","Saint Petersburg","FL","33701",27.7709996,-82.6363485,2.5,69,0,"Sushi Bars, Nightlife, Dance Clubs, Restaurants, Specialty Food, Food",0,"Close","Food Stores"
"1314","C7XT6YkQwpZiqkOgQF-WIg","Eatin' Fresh","721 Lakeview Rd","Clearwater","FL","33756",27.94861,-82.79611,4.5,89,0,"Seafood, Specialty Food, Seafood Markets, Restaurants, Cuban, Farmers Market, Beer Gardens, Sandwiches, Local Flavor, Food, Nightlife",0,"Close","Food Stores"
"1315","X36Q4Tm3PZUFtyTxJqfKLw","NY Cafe","6630 Central Ave","Saint Petersburg","FL","33707",27.7705356,-82.7292573,2.5,18,0,"Pizza, Delis, Restaurants, Food, Specialty Food, Meat Shops, Cafes, Burgers",0,"Close","Food Stores"
"1316","7By14zAA2oIyMH1YRUm9uQ","Salem's Fresh Eats","880 34th St N","Saint Petersburg","FL","33713",27.7805877,-82.6798471,3.5,73,1,"Fast Food, Middle Eastern, Ethnic Food, Mediterranean, Chicken Wings, Diners, Seafood, Salad, Greek, Restaurants, Sandwiches, Specialty Food, Food",0,"Open","Food Stores"
"1317","_58WfMGlrmnPossd2Gps6g","Black Radish Grocer","2923 N 12th St","Tampa","FL","33605",27.9704312,-82.4468718,5,17,1,"Vegan, Restaurants, Organic Stores, Specialty Food, Food, Grocery",0,"Open","Food Stores"
"1318","daY4oe7psl3gi7l6pgm4-A","Weeki Wachee Candy","1413 Kass Cir","Spring Hill","FL","34606",28.4529273,-82.5924278,4.5,36,1,"Cafes, Desserts, Specialty Food, Bakeries, Chocolatiers & Shops, Food, Ice Cream & Frozen Yogurt, Restaurants",0,"Open","Food Stores"
"1319","uGBwBVsKi1HdO2WXhcl9Iw","Stones Throw at Armature Works","1910 North Ola Avenue","Tampa","FL","33602",27.960464,-82.4635455385,4,85,1,"Bars, Nightlife, Food, Seafood, Restaurants, Specialty Food, Seafood Markets, Cocktail Bars",0,"Open","Food Stores"
"1320","vMS6aalBPqkf-4vAYEmSHg","Pam's Roti Shop & Caribbean Market","2800 38th Ave N","Saint Petersburg","FL","33713",27.8063572,-82.6716008,4.5,94,1,"Specialty Food, Grocery, Caribbean, Ethnic Food, Food, Indian, Vegan, Meat Shops, International Grocery, Restaurants",0,"Open","Food Stores"
"1321","OGXeRGntC3VXd7WKUP4JfQ","Mr Mango Tampa","2223 N West Shore Blvd","Tampa","FL","33607",27.963716,-82.520724,4.5,14,1,"Vegetarian, Food, Desserts, Specialty Food, Vegan, Juice Bars & Smoothies, Fruits & Veggies, Restaurants",0,"Open","Food Stores"
"1322","_Dk5BQnbC1m34kz1tMpNyg","K&D Crustaceans","2917 W Cypress St","Tampa","FL","33609",27.952067256,-82.4905966222,3.5,26,0,"Restaurants, Food, Seafood, Seafood Markets, Specialty Food",0,"Close","Food Stores"
"1323","ykJ9zt1fJ1cOpxz5FkpVOQ","I C Sharks Waterfront Cafe & Tiki Bar","13040 Gandy Blvd N","St Petersburg","FL","33702",27.8708408,-82.6120499,4,186,0,"Seafood, Specialty Food, Active Life, Seafood Markets, Tiki Bars, Boating, Fishing, Nightlife, Bars, Cafes, Restaurants, Food",0,"Close","Food Stores"
"1324","sjosv3U_wxN3Zigr7gIx2g","Nature's Food Patch Market & Café","1225 Cleveland St","Clearwater","FL","33755",27.9644465,-82.786234,4.5,177,1,"Seafood Markets, Delis, Restaurants, Health Markets, Food, Specialty Food, Cafes, Grocery",0,"Open","Food Stores"
"1325","2AGVnWOgOHrUSCvtTXJscg","Walmart Supercenter","8701 US Hwy 19","Port Richey","FL","34668",28.2833283,-82.7182154,2,24,1,"Shopping, Drugstores, Fashion, Mobile Phones, Grocery, Electronics, Discount Store, Food, Restaurants, Bakeries, Department Stores",0,"Open","Food Stores"
"1326","W3gP7qMcwHUpz_hz69L5vQ","Don Pancho Villa","21565 US Hwy 19 N","Clearwater","FL","33765",27.9684435675,-82.7292048136,4.5,145,1,"Restaurants, Food, Grocery, Mexican",0,"Open","Food Stores"
"1327","UEp2Yer68rR9oucduKfUjw","Murphy's Market","3483 Mariner Blvd","Spring Hill","FL","34609",28.4870925,-82.5440737,4.5,55,1,"Grocery, Restaurants, Delis, Specialty Food, Fruits & Veggies, Food, Farmers Market",0,"Open","Food Stores"
"1328","zhzgU7zgBMT2WQE7MaHZzQ","The Great Spiedini","9648 W Linebaugh Ave","Tampa","FL","33626",28.0430824232,-82.5932265558,4,52,0,"Sandwiches, Specialty Food, Salad, Chicken Wings, Street Vendors, American (New), Restaurants, Food",0,"Close","Food Stores"
"1329","CaS4OzIfDfbYyGai0Wn3Zw","Intelligent Gourmet","3413 S Manhattan Ave","Tampa","FL","33629",27.9125381982,-82.5181973515,4.5,51,1,"Organic Stores, Juice Bars & Smoothies, Restaurants, Ethnic Food, Food, Specialty Food, Health Markets",0,"Open","Food Stores"
"1330","noRT1heGkIflS0_S2ciF2Q","Ming Ming Tea Cafe","7218 Central Ave","Saint Petersburg","FL","33707",27.770582,-82.738566,4.5,207,1,"Bubble Tea, Sushi Bars, Specialty Food, Health Markets, Coffee & Tea, Food, Desserts, Cafes, Restaurants",0,"Open","Food Stores"
"1331","ILgCJSDgPhnPNT8oS5XH4w","Honey Baked Ham Company","1259 Bruce B. Downs Blvd","Wesley Chapel","FL","33543",28.1745912246,-82.3541843939,3.5,11,1,"Restaurants, Cafes, Meat Shops, Sandwiches, Delis, Event Planning & Services, American (Traditional), Food, Caterers, Specialty Food",0,"Open","Food Stores"
"1332","O9SCnT1xRmREjQqzzS3Zrw","La Fiesta Mexican Store","1202 S 22nd St","Tampa","FL","33605",27.9406785,-82.4344414,4.5,30,1,"Mexican, Food, Grocery, Restaurants",0,"Open","Food Stores"
"1333","sbAzxoahA_cu6UfRjL8VZQ","Forest Hills Grocery","901 W Linebaugh Ave","Tampa","FL","33612",28.0402452,-82.4680145,2.5,36,1,"Sandwiches, Grocery, Restaurants, Food",0,"Open","Food Stores"
"1334","Fi3HrORVzsjRhLvoMNozrQ","Latino Supermarket","131 N Mount Carmel Rd","Valrico","FL","33594",27.939559433,-82.2605127386,3.5,51,1,"Latin American, Restaurants, Grocery, Imported Food, Food",0,"Open","Food Stores"
"1335","clVEBSrDxjpMi3Son8byXQ","Juanitas Restaurant","1898 Drew St, Ste B","Clearwater","FL","33765",27.9682229,-82.7588688,3.5,5,0,"Caribbean, Restaurants, American (Traditional), Specialty Food, Puerto Rican, Ethnic Food, Food, Latin American, Mexican",0,"Close","Food Stores"
"1336","Itft7SwYFUXP02MpcijMOQ","Publix Super Markets Deli","10015 N Dale Mabry Hwy","Tampa","FL","33618",28.040902,-82.5037789,3.5,44,1,"Restaurants, Food, Grocery, Drugstores, Delis, Shopping",0,"Open","Food Stores"
"1337","I-lzm4uU2_sjyN92BFRyhg","Old Earth Pure ORGANIC Food","6105 54th Ave N","Saint Petersburg","FL","33709",27.821238,-82.718205,5,12,0,"Salad, Live/Raw Food, Vegan, Health Markets, Juice Bars & Smoothies, Restaurants, Specialty Food, Food",0,"Close","Food Stores"
"1338","1mkhbtm8EEfg2HDWHQUNHw","Mama's Southern Soulfood Restaurant","3919 Tampa St","Tampa","FL","33603",27.9809215,-82.461072,4,20,0,"Restaurants, Food, Specialty Food, Soul Food, Ethnic Food",0,"Close","Food Stores"
"1339","BNYs-2TLD6f0tomH0Ieq8w","The Corner Store","121 E Reynolds St","Plant City","FL","33563",28.016326,-82.122771,4.5,117,1,"Restaurants, Desserts, Coffee & Tea, Food, Soup, Sandwiches, Juice Bars & Smoothies, Grocery, Delis, Cafes",0,"Open","Food Stores"
"1340","oa2o1uiNCozsYIsbgw76Fw","Palma Ceia Village Health Market","3225 S Macdill Ave, Ste 123","Tampa","FL","33629",27.916039,-82.494609,4.5,52,1,"Vegetarian, Juice Bars & Smoothies, Food, Shopping, Restaurants, Vitamins & Supplements, Specialty Food",0,"Open","Food Stores"
"1341","D1_RinQIgxGoqbNdq7KRRA","Whitney's Fresh Market","13314 US Hwy 19N","Hudson","FL","34667",28.3505963983,-82.6988856669,3.5,11,1,"Restaurants, Seafood, Food, Specialty Food, Seafood Markets",0,"Open","Food Stores"
"1342","abzbYCaernXvdmYi1u9y-w","La Fondita de Leo","1600 US-19 N","Holiday","FL","34691",28.181950081,-82.7395608,4,290,1,"Ethnic Food, Specialty Food, Restaurants, Food, Caribbean, Puerto Rican, Desserts, Steakhouses",0,"Open","Food Stores"
"1343","ocHpbbMQRvpX88ovVmkudQ","Goral Polish Deli","4108 US-19","New Port Richey","FL","34652",28.2187402,-82.7354674,4,9,0,"Modern European, Delis, Grocery, Polish, Food, Sandwiches, Restaurants",0,"Close","Food Stores"
"1344","ezB8e2rijjViprrcTdIiQQ","La Teresita Cafe","3246 W Columbus Dr","Tampa","FL","33607",27.9664282,-82.4963345,4,995,1,"Bakeries, Caterers, Grocery, Cuban, Spanish, Food, Seafood, Restaurants, Event Planning & Services",0,"Open","Food Stores"
"1345","6lTzO3wXNTJJODicDjfyJQ","Rollin' Oats Market & Cafe","1021 N Macdill Ave","Tampa","FL","33607",27.9529376,-82.4924656,4.5,80,1,"Food, Health Markets, Restaurants, Organic Stores, Specialty Food, Grocery, Juice Bars & Smoothies, Cafes",0,"Open","Food Stores"
"1346","QdzVXx4rzlEf_6ERBWEjmQ","Honey Baked Ham Company","215 Brandon Town Center Dr","Brandon","FL","33511",27.9352043092,-82.3237601024,4,21,1,"Meat Shops, Cafes, Delis, Restaurants, Event Planning & Services, Food, Specialty Food, Caterers, Sandwiches",0,"Open","Food Stores"
"1347","4EOc-59TfTvJ1OEcOkZUmQ","Church's Chicken","2195 34th St S","Saint Petersburg","FL","33711",27.7487855,-82.6797031,1.5,17,1,"Fast Food, Food, Breakfast & Brunch, Specialty Food, Restaurants, Chicken Shop, Meat Shops, Chicken Wings",0,"Open","Food Stores"
"1348","99qH9ZeU-jIdeDA3--M1bQ","Alqassam Supermarket","12842 N 56th St","Tampa","FL","33617",28.0635109,-82.3942346,4,10,1,"Convenience Stores, Mediterranean, Restaurants, Grocery, International Grocery, Food, Meat Shops, Bakeries, Shopping, Specialty Food, Middle Eastern, Fruits & Veggies, Ethnic Grocery",0,"Open","Food Stores"
"1349","L7pOYV4ZS4_uDYYfzzaZGw","Fresh Market of Hyde Park","742 S Village Cir","Tampa","FL","33606",27.9364549,-82.475193,5,21,0,"Local Flavor, Organic Stores, Food, Specialty Food, Fruits & Veggies, Farmers Market, Vegan, Restaurants",0,"Close","Food Stores"
"1350","CQKqWY_uVhJu6e1HEUJ86w","The German Deli & Jägerstüble","1995 E Bay Dr","Largo","FL","33771",27.916192,-82.7667797,4,19,1,"Delis, Grocery, German, Food, Restaurants",0,"Open","Food Stores"
"1351","PvAshh2RLRzgZiEPa5KD6w","Santelli Pizza & Pasta","13557 State Rd 54","Odessa","FL","33556",28.1962649033,-82.5917272802,4,35,1,"Pasta Shops, Pizza, Restaurants, Food, Italian, Specialty Food",0,"Open","Food Stores"
"1352","hDhzrtYshtmmccjWk8ZPDA","Slice of Life Pizzeria","188 Mariner Blvd","Spring Hill","FL","34609",28.4359905,-82.5473068,2.5,80,1,"Restaurants, Specialty Food, Pizza, Food, Ethnic Food, Imported Food",0,"Open","Food Stores"
"1353","beUv_7IFvQoG7ZZNWKdLBw","Earth Origins Market","6651 Central Ave","Saint Petersburg","FL","33710",27.7713885,-82.7294036,3.5,77,1,"Health Markets, Food, Delis, Grocery, Specialty Food, Restaurants, Organic Stores, Shopping, Vitamins & Supplements",0,"Open","Food Stores"
"1354","EPhyEAVRhDKy_HwgJeU3kg","Macdill AFB Commissary","2908 N Boundary Blvd","Tampa","FL","33621",27.8630090009,-82.4950238384,3.5,10,1,"Delis, Personal Shopping, Shopping, Food, Bakeries, Restaurants, Grocery",0,"Open","Food Stores"
"1355","rt4mUIWH9SOR4NrPkivslQ","Cafe Sahara Mediterranean Cuisine","1901 W Bay Dr, Ste 13-14","Largo","FL","33770",27.9163814,-82.8073762,4.5,99,1,"Food, Delis, Mediterranean, Lebanese, Specialty Food, Ethnic Food, Restaurants, Middle Eastern, Falafel",0,"Open","Food Stores"
"1356","wGWnJ71EHjyrP7vuHxYoRw","Kara Lynn's Kitchen","421 Cleveland St","Clearwater","FL","33755",27.9654585388,-82.800855981,4.5,136,1,"Fruits & Veggies, Gluten-Free, Vegan, Restaurants, Food, Specialty Food, Organic Stores, Vegetarian, Cafes",0,"Open","Food Stores"
"1357","X3jaJDlA5YqN1EZhV9KCkQ","Red Mesa Mercado","1100 1st Ave N","Saint Petersburg","FL","33705",27.7717156512,-82.6500742611,4,422,1,"Specialty Food, Ethnic Food, Mexican, Breakfast & Brunch, Bars, Restaurants, Cafes, Food, Fast Food, Nightlife",0,"Open","Food Stores"
"1358","93P7EZuTWD-eRmjUthhHpA","Vallarta's Mexican Restaurant","716 W Lumsden Rd","Brandon","FL","33511",27.9247977448,-82.2948587503,2.5,67,0,"Specialty Food, Restaurants, Ethnic Food, Imported Food, Mexican, Food",0,"Close","Food Stores"
"1359","v4wtBmjBXtZ_y_9RQqI8OQ","Rawk Star Cafe St. Pete","740 Central Ave","Saint Petersburg","FL","33701",27.7710165895,-82.6442421026,4.5,95,0,"Specialty Food, Live/Raw Food, Restaurants, Health Markets, Vegan, Food",0,"Close","Food Stores"
"1360","T1T2YhSt283jFngHBUYtwg","Haiku Japanese Fusion","4373 Commercial Way","Spring Hill","FL","34606",28.4946291,-82.5993961,4,51,0,"Specialty Food, Japanese, Food, Restaurants, Salad, Sushi Bars, Ethnic Food, Asian Fusion",0,"Close","Food Stores"
"1361","GatfxVfuRZwd84MyUe8xaA","The Ravioli Company","5130 S Dale Mabry Hwy","Tampa","FL","33611",27.89062,-82.505933,4.5,51,1,"Restaurants, Event Planning & Services, Caterers, Specialty Food, Pasta Shops, Food, Italian",0,"Open","Food Stores"
"1362","-2wh7NTLkWEgsrLJvilnFQ","Istanbul Mediterranean Grill & Market","8896 N Florida Ave","Tampa","FL","33604",28.0307947,-82.4598534,4.5,96,1,"Grocery, Food, Halal, Turkish, Seafood, Sandwiches, Restaurants, Mediterranean",0,"Open","Food Stores"
"1363","AedSMCrVUMZkHgoOSTU4vw","Mozzarella Bar","4004 Neptune St, Ste 103","Tampa","FL","33629",27.9302357,-82.5105792,4.5,24,0,"Food, Specialty Food, Restaurants, Italian, Cafes",0,"Close","Food Stores"
"1364","hrY1cmSRWRSQ05tzlFwPmA","Publix","10801 Starkey Rd, Ste 200","Seminole","FL","33777",27.8701921574,-82.7597918734,3,13,1,"Bakeries, Food, Drugstores, Restaurants, Grocery, Shopping",0,"Open","Food Stores"
"1365","hazg2m7sdLhP2sUD4OPLmw","The Fantastic Crab Shack","1500 16th St S","Saint Petersburg","FL","33705",27.7550874568,-82.6544980332,4.5,14,0,"Food, Restaurants, Seafood Markets, Southern, Specialty Food, Seafood",0,"Close","Food Stores"
"1366","yZu1zF8kQC0_P9ZA4wWmxA","Gulf Coast Seafood","4921 9th Ave S","Gulfport","FL","33707",27.7616092,-82.7007571,4.5,25,1,"Food, Specialty Food, Seafood, Restaurants, Seafood Markets",0,"Open","Food Stores"
"1367","DkX67UQaazLw9Kw62F5Y9Q","Grand Plaza Cafe","4040 Little Rd","New Port Richey","FL","34655",28.2175712,-82.6657926,4,38,1,"American (New), American (Traditional), Restaurants, Food, Specialty Food, Breakfast & Brunch",0,"Open","Food Stores"
"1368","80nVSRONLpXRnjYMNVrq3g","Fat Beet Farm","13830 W Hillsborough Ave","Tampa","FL","33635",28.0307721881,-82.6446072736,5,24,1,"Food, Bakeries, Farmers Market, Soul Food, Juice Bars & Smoothies, Specialty Food, Restaurants, Arts & Entertainment, Italian, Farms, Breakfast & Brunch, Barbeque",0,"Open","Food Stores"
"1369","kfz2nMZYbLJo3MYgwmNmow","Mr  Empanada - Saint Petersburg","860 3rd Ave S","Saint Petersburg","FL","33701",27.7677989,-82.6461766,4.5,22,1,"Mediterranean, Latin American, Restaurants, Sandwiches, Spanish, Specialty Food, Food, Empanadas",0,"Open","Food Stores"
"1370","LO5y-6HMvZ_hmLh1FLVugg","Quadro Supermarket","8401 N Armenia Ave","Tampa","FL","33604",28.0260101,-82.4838494,3,5,1,"Restaurants, Food, Latin American, Custom Cakes, Grocery",0,"Open","Food Stores"
"1371","PjLSciC6njlWMJteIrm5fA","Silver Dolphin","4036 Shoal Line Blvd","Hernando Beach","FL","34607",28.4872374,-82.64999,4.5,60,1,"Home & Garden, Home Decor, Specialty Food, Chocolatiers & Shops, Shopping, American (Traditional), Food, Accessories, Souvenir Shops, Fashion, Art Galleries, Arts & Entertainment, Restaurants, Breakfast & Brunch",0,"Open","Food Stores"
"1372","it-BrKUQs4SAbFFkOCvKWg","Plateroti Italian Gourmet Inc","1621 Gulf To Bay Blvd","Clearwater","FL","33755",27.9603395,-82.7698708,4.5,24,1,"Food, Restaurants, Specialty Food, Delis",0,"Open","Food Stores"
"1373","1X1vMLF6VnEwOqOrPuWQNA","Wawa","12750 Walsingham Rd","Largo","FL","33774",27.880134,-82.8154597,3,11,1,"Grocery, Coffee & Tea, Food, Gas Stations, Convenience Stores, Automotive, Restaurants, Sandwiches",0,"Open","Food Stores"
"1374","2VrSAi182hRf56JTPBgD2A","Towne House Pizza & Restaurant","9215 State Rd 52","Hudson","FL","34669",28.331477,-82.662369,3,44,0,"Restaurants, Italian, Pizza, Caterers, Event Planning & Services, Food, Specialty Food, Pasta Shops",0,"Close","Food Stores"
"1375","Bx9SFKMz8EpDdEBsO2Guhg","Brooklyn South","1437 Central Ave","Saint Petersburg","FL","33705",27.7712864,-82.6539402,4.5,320,1,"Cheese Shops, Specialty Food, Sandwiches, Food, Restaurants",0,"Open","Food Stores"
"1376","jkE-WnAES6wFLbH5GEWsYQ","BT To Go","3215 S MacDill Ave","Tampa","FL","33629",27.9169829105,-82.4942259863,4,94,1,"Food, Specialty Food, Ethnic Food, Vietnamese, Restaurants",0,"Open","Food Stores"
"1377","A7U8VMqu5cKBm6PIX1nI7A","Byblos Pitas","2734 University Square Dr","Tampa","FL","33612",28.0572685,-82.4300663,3.5,36,0,"Specialty Food, Food, Restaurants, Greek, Mediterranean, Ethnic Food",0,"Close","Food Stores"
"1378","Lq0Q1xGTpvj4mrfKt1RQiQ","Bruce's Chicago Grill & Dog House","7733 Ulmerton Rd, Ste 3","Largo","FL","33771",27.8949347803,-82.7447035394,4,190,1,"Food, American (Traditional), Specialty Food, Ethnic Food, Restaurants, Hot Dogs, Delis",0,"Open","Food Stores"
"1379","6ifXVhNYWukCse0k3BZ2KA","Cafe Masala","10324 Roosevelt Blvd N","Saint Petersburg","FL","33716",27.8658632,-82.6428412,4.5,167,1,"Indian, Restaurants, Food, Specialty Food",0,"Open","Food Stores"
"1380","VCjt04pRGTImd_S8z44Y9A","European Gourmet Deli & Grocer","Providence Sq Shopping Ctr, 1919 W Brandon Blvd","Brandon","FL","33511",27.937569,-82.3146841,4.5,7,0,"Caterers, Specialty Food, Event Planning & Services, Food, Restaurants, Delis",0,"Close","Food Stores"
"1381","x0B0nQ8yhdRjYYu95BRvmA","Publix Super Markets","855 E Bloomingdale Ave","Brandon","FL","33511",27.892489,-82.272659,3.5,9,0,"Bakeries, Food, Restaurants, Delis, Grocery",0,"Close","Food Stores"
"1382","dJ4jKcCq6tWTFIfIOjBtzw","The Hungry Greek","2653 Bruce B Downs Blvd","Wesley Chapel","FL","33544",28.1950167,-82.3542125,4,233,1,"Restaurants, Specialty Food, Greek, Food",0,"Open","Food Stores"
"1383","WvT23sMIsEfUzVdl5VpYZw","Publix","525 S Belcher Rd","Clearwater","FL","33764",27.9595,-82.744484,4,31,1,"Delis, Food, Drugstores, Grocery, Shopping, Restaurants",0,"Open","Food Stores"
"1384","QBnteiO92wOvE1WCYjMC_w","Jake's Coastal Cantina","500 1st St","Indian Rocks Beach","FL","33785",27.8845027,-82.8495748,4,381,1,"Tacos, Sandwiches, Mexican, Cheesesteaks, Burgers, Food, Specialty Food, Fast Food, Ethnic Food, Restaurants",0,"Open","Food Stores"
"1385","sbPJPw8rlJBJsJC1G5OZaQ","Publix - Saint Petersburg","1700 34th St N","Saint Petersburg","FL","33713",27.788784,-82.680894,3.5,32,1,"Specialty Food, Delis, Food, Meat Shops, Restaurants, Grocery",0,"Open","Food Stores"
"1386","D91RR12n8M4VbRkE7m2x4A","Carvor's Fish House","907 Douglas Ave","Dunedin","FL","34698",28.0134649,-82.7876498,5,64,1,"Food, Specialty Food, Restaurants, Seafood, Seafood Markets",0,"Open","Food Stores"
"1387","Gd52kRpEyLdQvUyO3I-3JA","Ybor Metro Market","1880 E Palm Ave","Tampa","FL","33605",27.9625155,-82.4381149,3,6,1,"Sandwiches, Food, Convenience Stores, Restaurants, Delis, Juice Bars & Smoothies, Nail Technicians, Grocery, Nail Salons, Beauty & Spas",0,"Open","Food Stores"
"1388","54WC-N4WBy5iwWOeWABQkQ","Key West Shrimp","215 150th Ave","Madeira Beach","FL","33708",27.8027012,-82.7987641,4.5,22,1,"Specialty Food, Live/Raw Food, Seafood Markets, Restaurants, Food, Seafood",0,"Open","Food Stores"
"1389","voFurH0uTiM10El9y8mYNg","Nuevo Cafe","3301 S Dale Mabry Hwy","Tampa","FL","33629",27.915364,-82.506292,3.5,22,0,"Latin American, Food, Ethnic Food, Restaurants, Cafes, Specialty Food",0,"Close","Food Stores"
"1390","lsGJxbASp_TyQpS7uqazLQ","Jensen Brothers Seafood","911 Douglas Ave","Dunedin","FL","34698",28.0136014,-82.7876498,4.5,31,1,"Specialty Food, Seafood Markets, Restaurants, Seafood, Food",0,"Open","Food Stores"
"1391","zOvEETjGL7BjkwOt3qvsBA","Ward's Seafood Market","1001 Belleair Rd","Clearwater","FL","33756",27.9385567,-82.7917347,4,104,1,"Caterers, Food, Event Planning & Services, Restaurants, Seafood, Specialty Food, Seafood Markets",0,"Open","Food Stores"
"1392","gP2Hxen2d19UrIkRhuCuyw","27Mart","10025 W Hillsborough Ave","Tampa","FL","33615",28.0034227,-82.597025,4,14,0,"Restaurants, Food, Specialty Food, Ethnic Food, Grocery, Convenience Stores, Ethnic Grocery, Indian",0,"Close","Food Stores"
"1393","JqMQm07mjq9EfNQJ8e4Yyg","Riedo Restaurant","601 Cleveland St, Ste 150","Clearwater","FL","33755",27.9652238,-82.7983449,3.5,8,0,"Bars, Food, Venues & Event Spaces, Restaurants, Nightlife, German, Mediterranean, Diners, Event Planning & Services, Specialty Food, Modern European",0,"Close","Food Stores"
